Word,ID,Meanings-notS,Smeaning,Num_Synonyms,Representativeness,Antonym_Count,Hyponym_Count,Hypernym_Count,Word_Frequency,Zipf_Frequency,Num_Letters,Num_Syllables,Inv_Num_Letters,Inv_Num_Syllables,Syllables_per_Letter,Flesch_Reading_Ease,Sentiment_Positive,Sentiment_Negative,Polarity,Blob_Positive,Blob_Negative,Blob_Polarity,SWN_Positive_Avg,SWN_Negative_Avg,SWN_Polarity_Avg,SWN_Positive_Max,SWN_Negative_Max,SWN_Polarity_Max,SWN_Positive_Avg4,SWN_Negative_Avg5,SWN_Polarity_Avg6,SWN_Positive_Max7,SWN_Negative_Max8,SWN_Polarity_Max9,GPT_Positive_Score,GPT_Negative_Score,DepSeek_Positive_Score,DeepSeek_Negative_Score,Sum
register,2120,17,1.433484362,-0.246397523,-1.053608595,-0.569630076,0.084122885,1.436894069,-0.3232303,-0.200450066,0.651133149,0.874800709,-0.756129389,-0.921574955,0.587469465,-0.874800709,-0.33569675,-0.274708362,-0.063953456,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,1.544236781,-0.649268867,1.5495653,0.746089574,-0.692423059,1.21286908,1.561144706,-1.155643037,-0.400310907,0.349663141,18.57027486
heart,1214,10,0.432260253,2.014455238,1.266313096,-0.569630076,-0.068426743,0.677384394,0.629995603,1.31629459,-0.651883821,-1.097762386,0.379020388,1.394672249,-1.286837079,1.097762386,-0.33569675,-0.274708362,-0.063953456,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,1.235100846,0.185456952,0.768071829,1.787498741,0.351867955,1.21286908,-0.270319866,-0.705530482,-0.400310907,0.349663141,18.43147861
watch,2807,13,0.8613563,1.449242048,0.246347525,-0.569630076,0.219722555,0.815477063,0.716600016,1.379492284,-0.651883821,-1.097762386,0.379020388,1.394672249,-1.286837079,1.097762386,-0.33569675,-0.274708362,-0.063953456,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,0.578186985,-0.440587413,0.712250866,0.746089574,-0.170277552,0.77325771,1.068058091,-0.705530482,-0.400310907,0.349663141,18.41877664
rush,2222,16,1.290452347,1.92025304,0.193224318,1.345465578,0.067172927,1.436894069,-0.373460859,-0.432174943,-1.086222811,-1.097762386,1.135786907,1.394672249,-0.751320923,1.097762386,-0.33569675,-0.274708362,-0.063953456,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,-0.387862812,0.463698894,-0.590238254,0.22538499,0.351867955,-0.105965031,0.997617146,-0.641228688,-0.400310907,-1.172503146,18.40650318
tough,2660,12,0.718324284,1.637646445,0.529671294,0.387917751,-0.424375877,0.125013722,-0.20775775,0.178736098,-0.651883821,-1.097762386,0.379020388,1.394672249,-1.286837079,1.097762386,-0.33569675,3.640224104,-0.820093184,-0.239838513,4.436411896,-2.721030354,0,0,0,0,0,0,-0.35273373,2.99317107,-2.256409397,0.746089574,2.96259549,-1.864410512,-0.411201756,0.644807184,-0.400310907,-1.679891908,18.40350573
push,2045,15,1.147420331,1.072433254,-0.206970506,0.387917751,0.42312206,1.920218407,-0.166187632,0.284065588,-1.086222811,-1.097762386,1.135786907,1.394672249,-0.751320923,1.097762386,-0.33569675,-0.274708362,-0.063953456,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,-0.130249531,0.463698894,-0.404168378,0.746089574,1.918304476,-0.985187772,-1.467815933,1.609334088,-0.400310907,-1.172503146,18.40045919
justice,1414,4,-0.42593184,-0.340599722,0.033854698,0.387917751,-0.204026413,-0.220217948,-0.009144963,0.600054058,0.216794159,-0.111480839,-0.485855631,-0.342513153,-0.368809381,0.111480839,2.978879007,-0.274708362,3.047443377,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,2.317076619,1.020182772,0.991355678,1.266794157,0.351867955,0.77325771,0.398869112,-0.480474204,2.8761961,0.349663141,18.37396856
golden,1157,6,-0.139867809,0.036209072,0.10468564,-0.569630076,-0.543025588,-0.841634955,-0.277618643,-0.031922882,-0.217544831,-0.111480839,-0.125490619,-0.342513153,0.141205999,0.111480839,-0.33569675,-0.274708362,-0.063953456,2.311301423,-0.183761516,1.946227666,0,0,0,0,0,0,1.853372716,0.018511788,1.326281451,2.828907908,0.351867955,2.09209182,0.539751003,-0.609077791,2.8761961,0.349663141,18.35969506
house,1261,14,1.004388315,0.507220064,-0.482199311,-0.569630076,1.457069544,1.782125739,2.414046507,2.158930509,-0.651883821,-1.097762386,0.379020388,1.394672249,-1.286837079,1.097762386,-0.33569675,-0.274708362,-0.063953456,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,-0.774282731,-0.649268867,-0.125063567,-0.816024177,-0.692423059,-0.105965031,-0.023776558,1.673635882,-0.400310907,0.349663141,18.35447232
service,2296,18,1.576516378,0.413017865,-0.745285669,0.387917751,0.304472349,1.782125739,1.236226493,1.695480753,0.216794159,-0.111480839,-0.485855631,-0.342513153,-0.368809381,0.111480839,-0.33569675,-0.274708362,-0.063953456,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,-0.774282731,0.185456952,-0.683273189,-0.816024177,-0.170277552,-0.545576401,0.257987222,0.033940145,-0.400310907,0.349663141,18.34662726
regard,2114,10,0.432260253,0.413017865,-0.17863813,2.303013406,0.101072844,1.574986737,-0.41560834,-0.684965719,-0.217544831,-0.111480839,-0.125490619,-0.342513153,0.141205999,0.111480839,-0.33569675,-0.274708362,-0.063953456,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,1.544236781,-0.649268867,1.5495653,2.308203324,-0.692423059,2.531703191,1.737247069,-1.316397521,-0.400310907,0.349663141,18.34650799
virtue,2779,4,-0.42593184,-0.43480192,-0.17863813,0.387917751,-0.458275794,-0.565449619,-0.497536115,-1.569733435,-0.217544831,-0.111480839,-0.125490619,-0.342513153,0.141205999,0.111480839,2.978879007,-0.274708362,2.425991038,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,3.089916456,0.394138407,1.968222517,2.308203324,1.396158969,0.77325771,1.631585652,-1.219944831,2.8761961,0.349663141,18.32681131
much,1656,7,0.003164206,-0.246397523,-0.482199311,0.387917751,-0.543025588,-0.703542287,5.225803109,2.769841551,-1.086222811,-1.097762386,1.135786907,1.394672249,-0.751320923,1.097762386,-0.33569675,-0.274708362,-0.063953456,1.460921444,-0.183761516,1.26872247,0,0,0,0,0,0,0.384977025,-0.371026925,0.526180991,0.746089574,-0.170277552,0.77325771,0.046664387,0.451901803,-0.400310907,0.349663141,18.3099562
spirit,2435,9,0.289228237,0.695624461,0.246347525,-0.569630076,0.762121235,1.022616065,-0.191591593,0.220867894,-0.217544831,-0.111480839,-0.125490619,-0.342513153,0.141205999,0.111480839,2.978879007,-0.274708362,0.986962619,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,1.157816863,-0.440587413,1.130908083,1.266794157,-0.170277552,1.21286908,0.751073838,-0.41617241,-0.400310907,0.349663141,18.2650351
pride,1976,6,-0.139867809,-0.529004119,-0.745285669,0.387917751,-0.204026413,-0.289264282,-0.36941932,-0.411109046,-0.651883821,-1.097762386,0.379020388,1.394672249,-1.286837079,1.097762386,2.978879007,-0.274708362,1.944542696,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,2.162508651,1.020182772,0.879713753,1.787498741,1.396158969,0.333646339,-1.362154515,1.512881398,2.330111599,0.349663141,18.22381688
bring,323,11,0.575292269,0.601422262,-0.140003071,0.387917751,-0.170126496,0.677384394,0.526070308,1.232030998,-0.651883821,-1.097762386,0.379020388,1.394672249,-1.286837079,1.097762386,-0.33569675,-0.274708362,-0.063953456,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,0.771396944,1.854908592,-0.683273189,1.266794157,1.396158969,-0.105965031,-0.833847427,1.834390366,-0.400310907,0.349663141,18.21533698
receive,2091,13,0.8613563,0.224613469,-0.603623784,0.387917751,-0.220976372,0.677384394,-0.139051582,0.347263282,0.216794159,-0.111480839,-0.485855631,-0.342513153,-0.368809381,0.111480839,-0.33569675,-0.274708362,-0.063953456,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,1.544236781,-0.649268867,1.5495653,2.308203324,-0.692423059,2.531703191,-1.43259546,1.577183191,-0.400310907,0.349663141,18.19485327
ride,2194,16,1.290452347,0.884028857,-0.391130957,0.387917751,0.440072019,1.091662399,-0.139051582,0.347263282,-1.086222811,-1.097762386,1.135786907,1.394672249,-0.751320923,1.097762386,-0.33569675,-0.274708362,-0.063953456,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,-0.259056175,-0.09278499,-0.125063567,0.22538499,-0.170277552,0.333646339,-0.974729317,1.159221533,-0.400310907,0.349663141,18.17512417
book,293,15,1.147420331,1.260837651,-0.093640999,-0.569630076,0.880770946,0.884523397,1.005281392,1.569085365,-1.086222811,-1.097762386,1.135786907,1.394672249,-0.751320923,1.097762386,-0.33569675,-0.274708362,-0.063953456,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,-0.001442894,-0.649268867,0.433146055,-0.295319593,-0.692423059,0.333646339,-0.587304119,0.226845526,-0.400310907,0.349663141,18.1631282
view,2771,13,0.8613563,1.355039849,0.180965116,-0.569630076,0.880770946,1.644033071,0.347087855,1.063503814,-1.086222811,-1.097762386,1.135786907,1.394672249,-0.751320923,1.097762386,-0.33569675,-0.274708362,-0.063953456,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,-0.259056175,0.881061804,-0.776308125,0.22538499,1.918304476,-1.424799142,-0.657745064,0.869863462,-0.400310907,0.349663141,18.13649794
cold,472,16,1.290452347,0.224613469,-0.762993405,1.345465578,-0.390475959,-0.289264282,0.058406479,0.705383548,-1.086222811,-1.097762386,1.135786907,1.394672249,-0.751320923,1.097762386,-0.33569675,-0.274708362,-0.063953456,-0.239838513,6.944506033,-4.151319102,0,0,0,0,0,0,-0.27745712,1.914531862,-1.480715509,1.787498741,2.440449983,-0.545576401,-1.714359241,-0.866284966,-0.400310907,-2.187280671,18.13353647
suit,2521,10,0.432260253,0.318815667,-0.263635261,-0.569630076,-0.220976372,0.884523397,-0.258565672,0.031274812,-1.086222811,-1.097762386,1.135786907,1.394672249,-0.751320923,1.097762386,-0.33569675,-0.274708362,-0.063953456,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,2.162508651,-0.649268867,1.996132998,2.828907908,-0.692423059,2.971314561,-1.57347735,1.705786779,-0.400310907,0.349663141,18.12930925
screen,2260,16,1.290452347,0.695624461,-0.497377371,-0.569630076,0.050222968,1.644033071,-0.139051582,0.347263282,-0.217544831,-1.097762386,-0.125490619,1.394672249,-1.643847846,1.097762386,-0.33569675,-0.274708362,-0.063953456,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,0.256170388,0.185456952,0.061006309,0.746089574,0.874013462,-0.105965031,0.715853365,-0.384021514,-0.400310907,0.349663141,18.05258292
character,407,10,0.432260253,0.695624461,0.076353263,-0.569630076,0.372272184,0.746430728,0.196973539,0.89497663,1.085472139,0.874800709,-0.966342313,-0.921574955,0.141205999,-0.874800709,-0.33569675,-0.274708362,-0.063953456,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,2.896706497,-0.649268867,2.526432139,2.828907908,-0.692423059,2.971314561,-1.080390735,-1.380699315,-0.400310907,0.349663141,17.93744644
bit,275,15,1.147420331,1.072433254,-0.206970506,-0.569630076,0.507871854,0.815477063,0.803204429,1.442689978,-1.520561802,-1.097762386,2.397064432,1.394672249,0.141205999,1.097762386,-0.33569675,-0.274708362,-0.063953456,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,-0.774282731,1.854908592,-1.799692434,-0.816024177,2.96259549,-3.183244623,-0.974729317,0.612656287,-0.400310907,0.349663141,17.92474967
friend,1094,5,-0.282899825,-0.152195325,0.076353263,1.345465578,0.779071194,-0.013078946,0.803204429,1.442689978,-0.217544831,-1.097762386,-0.125490619,1.394672249,-1.643847846,1.097762386,2.978879007,-0.274708362,2.853682572,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,0.384977025,-0.649268867,0.712250866,0.22538499,-0.692423059,0.77325771,-0.375981284,0.033940145,3.422280601,0.349663141,17.92134566
deliver,690,12,0.718324284,1.166635453,0.175516583,-0.569630076,0.185822638,1.505940403,-0.342860634,-0.284713658,0.216794159,0.874800709,-0.485855631,-0.921574955,1.161236779,-0.874800709,-0.33569675,-0.274708362,-0.063953456,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,0.771396944,0.185456952,0.433146055,1.266794157,0.351867955,0.77325771,0.50453053,1.030617946,-0.400310907,0.349663141,17.88948502
squeeze,2444,17,1.433484362,2.391264032,0.34634415,-0.569630076,0.202772597,1.782125739,-0.497536115,-1.569733435,0.216794159,-1.097762386,-0.485855631,1.394672249,-1.898855541,1.097762386,-0.33569675,-0.274708362,-0.063953456,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,0.384977025,0.046335985,0.24707618,0.746089574,0.874013462,-0.105965031,-1.538256878,1.673635882,-0.400310907,-1.172503146,17.88320775
humor,1267,7,0.003164206,0.13041127,0.003498579,-0.569630076,0.812971111,-0.013078946,-0.458333184,-1.043085985,-0.651883821,-0.111480839,0.379020388,-0.342513153,0.855227543,0.111480839,2.978879007,-0.274708362,1.549932275,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,1.801850062,-0.09278499,1.363495424,1.787498741,0.351867955,1.21286908,-1.467815933,0.38760001,2.330111599,0.349663141,17.87117378
really,2087,4,-0.42593184,-0.246397523,0.246347525,-0.569630076,-0.543025588,-0.841634955,4.838970065,2.706643857,-0.217544831,-0.111480839,-0.125490619,-0.342513153,0.141205999,0.111480839,-0.33569675,-0.274708362,-0.063953456,1.460921444,-0.183761516,1.26872247,0,0,0,0,0,0,1.9306567,-0.231905958,1.5495653,1.787498741,0.351867955,1.21286908,0.891955728,-0.544775998,-0.400310907,0.349663141,17.81553831
track,2670,16,1.290452347,2.108657437,0.299470732,-0.569630076,0.118022803,1.160708733,0.058406479,0.705383548,-0.651883821,-1.097762386,0.379020388,1.394672249,-1.286837079,1.097762386,-0.33569675,-0.274708362,-0.063953456,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,-0.387862812,0.185456952,-0.404168378,-0.295319593,0.351867955,-0.545576401,1.490703761,-1.091341243,-0.400310907,0.349663141,17.78485735
shock,2323,17,1.433484362,1.355039849,-0.203637286,-0.569630076,-0.339626083,2.679728082,-0.381543938,-0.474306739,-0.651883821,-1.097762386,0.379020388,1.394672249,-1.286837079,1.097762386,-0.33569675,3.640224104,-2.319376488,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,-0.344927268,2.04040322,-1.613622559,0.746089574,2.440449983,-1.424799142,-1.256493097,1.416428707,-0.400310907,-3.202058195,17.77741877
champion,400,6,-0.139867809,1.543444246,2.371275798,-0.569630076,0.219722555,0.539291726,-0.307064143,-0.137252372,0.651133149,0.874800709,-0.756129389,-0.921574955,0.587469465,-0.874800709,2.978879007,-0.274708362,3.476907113,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,-0.387862812,-0.231905958,-0.125063567,-0.295319593,-0.170277552,-0.105965031,1.349821871,-1.02703945,3.422280601,0.349663141,17.67020746
trip,2695,12,0.718324284,0.978231056,0.033854698,-0.569630076,-0.220976372,0.815477063,-0.089398386,0.452592772,-1.086222811,-1.097762386,1.135786907,1.394672249,-0.751320923,1.097762386,-0.33569675,-0.274708362,-0.063953456,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,0.771396944,1.228864227,-0.264615973,1.266794157,1.918304476,-0.545576401,1.737247069,-1.316397521,-0.400310907,0.349663141,17.65418887
taste,2570,13,0.8613563,1.072433254,-0.015182109,-0.569630076,0.185822638,1.298801401,-0.237780613,0.094472506,-0.651883821,-1.097762386,0.379020388,1.394672249,-1.286837079,1.097762386,-0.33569675,-0.274708362,-0.063953456,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,0.868001924,-0.231905958,0.782027069,1.266794157,0.351867955,0.77325771,1.490703761,-1.091341243,-0.400310907,0.349663141,17.63841983
frame,1084,17,1.433484362,2.202859635,0.246347525,-0.569630076,-0.356576042,1.782125739,-0.328426565,-0.221515964,-0.651883821,-1.097762386,0.379020388,1.394672249,-1.286837079,1.097762386,-0.33569675,-0.274708362,-0.063953456,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,0.771396944,-0.649268867,0.991355678,0.22538499,-0.692423059,0.77325771,-0.798626954,-1.380699315,-0.400310907,0.349663141,17.59563883
wrong,2881,13,0.8613563,0.413017865,-0.472858967,3.260561233,-0.475225753,-0.42735695,0.866714332,1.484821773,-0.651883821,-1.097762386,0.379020388,1.394672249,-1.286837079,1.097762386,-0.33569675,3.640224104,-2.879983208,-0.239838513,5.756461441,-3.473813905,0,0,0,0,0,0,-0.387862812,3.872162654,-2.869594209,0.22538499,2.96259549,-2.304021882,-0.411201756,0.644807184,-0.400310907,-3.709446958,17.57451023
eager,809,2,-0.711995872,-0.529004119,0.671333179,0.387917751,-0.543025588,-0.703542287,-0.486046596,-1.380140353,-0.651883821,-0.111480839,0.379020388,-0.342513153,0.855227543,0.111480839,2.978879007,-0.274708362,2.069778338,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,3.089916456,1.020182772,1.5495653,1.787498741,0.351867955,1.21286908,0.574971475,1.319976017,2.330111599,0.349663141,17.50802651
lot,1522,9,0.289228237,3.615892611,3.174026478,-0.569630076,0.185822638,0.677384394,1.80204199,1.948271529,-1.520561802,-1.097762386,2.397064432,1.394672249,0.141205999,1.097762386,-0.33569675,-0.274708362,-0.063953456,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,-0.774282731,2.689634411,-2.357902057,-0.816024177,1.396158969,-1.864410512,-0.657745064,-1.187793934,-0.400310907,0.349663141,17.43893106
feed,1009,13,0.8613563,0.413017865,-0.472858967,0.387917751,0.880770946,1.436894069,-0.277618643,-0.031922882,-1.086222811,-1.097762386,1.135786907,1.394672249,-0.751320923,1.097762386,-0.33569675,-0.274708362,-0.063953456,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,0.384977025,0.394138407,0.014488839,1.266794157,1.396158969,-0.105965031,0.610191948,-1.348548418,-0.400310907,0.349663141,17.40645717
design,712,14,1.004388315,0.507220064,-0.482199311,-0.569630076,0.389222143,1.367847735,0.306672462,1.021372018,-0.217544831,-0.111480839,-0.125490619,-0.342513153,0.141205999,0.111480839,-0.33569675,-0.274708362,-0.063953456,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,1.544236781,-0.649268867,1.5495653,0.746089574,-0.692423059,1.21286908,-0.340760811,-0.737681379,-0.400310907,0.349663141,17.39389476
around,155,10,0.432260253,-0.057993127,-0.603623784,-0.569630076,-0.543025588,-0.841634955,2.852842198,2.285325897,-0.217544831,-0.111480839,-0.125490619,-0.342513153,0.141205999,0.111480839,-0.33569675,-0.274708362,-0.063953456,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,1.157816863,0.185456952,0.712250866,1.266794157,0.351867955,0.77325771,0.36364864,1.834390366,-0.400310907,0.349663141,17.38850718
due,806,7,0.003164206,-0.623206317,-0.967897203,0.387917751,-0.543025588,-0.565449619,0.745468154,1.400558182,-1.520561802,-1.097762386,2.397064432,1.394672249,0.141205999,1.097762386,-0.33569675,-0.274708362,-0.063953456,-0.239838513,1.301294223,-0.933169419,0,0,0,0,0,0,1.544236781,-0.09278499,1.177425553,2.308203324,0.351867955,1.65248045,1.103278563,0.676958081,-0.400310907,0.349663141,17.37169192
used,2744,9,0.289228237,0.413017865,-0.036976245,0.387917751,0.304472349,-0.220217948,3.095334554,2.348523591,-1.086222811,-1.097762386,1.135786907,1.394672249,-0.751320923,1.097762386,-0.33569675,-0.274708362,-0.063953456,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,0.578186985,-0.440587413,0.712250866,0.746089574,-0.170277552,0.77325771,1.737247069,-1.316397521,-0.400310907,0.349663141,17.36986277
advantage,55,4,-0.42593184,-0.717408515,-0.816116612,1.345465578,-0.085376702,-0.289264282,-0.199674671,0.199801996,1.085472139,0.874800709,-0.966342313,-0.921574955,0.141205999,-0.874800709,2.978879007,-0.274708362,1.41288195,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,1.9306567,-0.649268867,1.828670111,1.787498741,-0.692423059,2.09209182,1.138499036,0.291147319,2.8761961,0.349663141,17.33608335
test,2604,13,0.8613563,0.601422262,-0.34209415,-0.569630076,0.473971937,1.091662399,0.347087855,1.063503814,-1.086222811,-1.097762386,1.135786907,1.394672249,-0.751320923,1.097762386,-0.33569675,-0.274708362,-0.063953456,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,0.462261009,-0.482323704,0.656429904,0.746089574,-0.170277552,0.77325771,-0.587304119,0.805561668,-0.400310907,0.349663141,17.32763966
capital,363,11,0.575292269,0.036209072,-0.603623784,0.387917751,-0.254876289,-0.289264282,0.041085596,0.68431765,0.216794159,0.874800709,-0.485855631,-0.921574955,1.161236779,-0.874800709,-0.33569675,-0.274708362,-0.063953456,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,2.317076619,-0.649268867,2.107774922,1.266794157,-0.692423059,1.65248045,-0.058997031,1.641484985,-0.400310907,0.349663141,17.32239396
notice,1719,11,0.575292269,0.789826659,0.014537168,0.387917751,-0.034526826,0.677384394,-0.089398386,0.452592772,-0.217544831,-0.111480839,-0.125490619,-0.342513153,0.141205999,0.111480839,-0.33569675,-0.274708362,-0.063953456,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,3.089916456,-0.649268867,2.665984545,1.787498741,-0.692423059,2.09209182,-1.00994979,-1.380699315,-0.400310907,0.349663141,17.32224717
please,1901,4,-0.42593184,-0.811610714,-1.028609439,0.387917751,-0.407425918,-0.496403284,2.090723366,2.053601019,-0.217544831,-1.097762386,-0.125490619,1.394672249,-1.643847846,1.097762386,2.978879007,-0.274708362,1.815762648,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,1.544236781,-0.649268867,1.5495653,1.787498741,-0.692423059,2.09209182,-0.129437976,0.38760001,1.784027098,0.349663141,17.22958006
